i1,j1,m,a,b,p0,p1,perr1,perr2
17262,17262,lm,1.2148778451986912,-0.5164990977153269,0.7272727272727273,0.6262626262626263,0.5566011667691475,0.10853447005291646
17263,17263,lm,1.2148375730199934,-0.5164281792815397,0.7272727272727273,0.6363636363636365,0.5565687137464634,0.10850934339830026
17264,17264,lm,1.2148886280983504,-0.5165182223652693,0.7272727272727273,0.6464646464646465,0.5566101056778775,0.10854130505258709
17265,17265,lm,1.2148751846835106,-0.51649448244703,0.7272727272727273,0.6565656565656566,0.5565989987202599,0.10853282057992841
17266,17266,lm,1.2148331761199256,-0.5164204948862933,0.7272727272727273,0.6666666666666667,0.5565652797609087,0.10850664558904419
17267,17267,lm,1.2148332383745488,-0.5164205654988022,0.7272727272727273,0.6767676767676768,0.5565652803917593,0.10850666389277758
17268,17268,lm,1.214837888208923,-0.5164287605048374,0.7272727272727273,0.686868686868687,0.5565689606570217,0.10850954392140678
17269,17269,lm,1.2148352444692823,-0.5164241771276225,0.7272727272727273,0.696969696969697,0.5565669226927128,0.1085079373104514
17270,17270,lm,1.2148915803945373,-0.5165234446550498,0.7272727272727273,0.7070707070707072,0.5566125551965811,0.1085431759697512
17271,17271,lm,1.2148378338454726,-0.5164286465887399,0.7272727272727273,0.7171717171717172,0.5565689368765354,0.10850950944230389
17272,17272,lm,1.2148235044705926,-0.5164035544842485,0.7272727272727273,0.7272727272727273,0.5565577360987435,0.10850070756511225
17273,17273,lm,1.2148340255083325,-0.5164220178311306,0.7272727272727273,0.7373737373737375,0.5565659553532948,0.10850717818173625
17274,17274,lm,1.2148279010601297,-0.5164113376083864,0.7272727272727273,0.7474747474747475,0.5565608706171046,0.10850337073746777
17275,17275,lm,2.499832231969173,-1.3818985976104596,0.7272727272727273,0.7575757575757577,0.14417043884097325,0.03152458270063788
17276,17276,lm,1.2148821169724853,-0.5165066357239502,0.7272727272727273,0.7676767676767677,0.5566046521964036,0.10853715477563518
17277,17277,lm,1.214892303124832,-0.5165247586977362,0.7272727272727273,0.7777777777777778,0.5566129832281005,0.10854360871169878
17278,17278,lm,1.214843222790627,-0.5164381091139343,0.7272727272727273,0.787878787878788,0.5565731624480059,0.10851283308323957
17279,17279,lm,1.214831071226748,-0.5164167916606844,0.7272727272727273,0.797979797979798,0.5565635804341509,0.1085053365623891
17280,17280,lm,1.2148914175865944,-0.5165231746455632,0.7272727272727273,0.8080808080808082,0.5566124193364633,0.10854307633443855
17281,17281,lm,1.2148395035278645,-0.5164315949748411,0.7272727272727273,0.8181818181818182,0.5565701749313797,0.10851053097171379
17282,17282,lm,1.214839913462212,-0.516432437802975,0.7272727272727273,0.8282828282828284,0.5565705875641687,0.10851083203402162
17283,17283,lm,1.214837695835783,-0.5164284309626901,0.7272727272727273,0.8383838383838385,0.5565688185591213,0.10850943028991804
17284,17284,lm,-10.437625588014198,0.8715777804113221,0.7272727272727273,0.8484848484848485,51210.675122767025,13121.903261292298
17285,17285,lm,3.4999963315291636,2.00000149949355,0.7272727272727273,0.8585858585858587,7.26617231980237e-06,1.6167787881324332e-06
17286,17286,lm,1.2148411465451348,-0.5164344604913808,0.7272727272727273,0.8686868686868687,0.5565715338948317,0.10851155398190196
17287,17287,lm,-11.901206800817986,0.8609945241360573,0.7272727272727273,0.8787878787878789,223899.1617909005,63567.09106394559
17288,17288,lm,-11.087426968238777,0.8900431499092395,0.7272727272727273,0.888888888888889,91473.51932920402,24695.63816573527
17289,17289,lm,-11.442638408607374,0.8959564636100152,0.7272727272727273,0.8989898989898991,127352.03632665596,35007.52544640454
17290,17290,lm,3.499996331529174,2.0000014994934783,0.7272727272727273,0.9090909090909092,7.266172322031176e-06,1.6167787878476135e-06
17291,17291,lm,3.4999963315291605,2.000001499493471,0.7272727272727273,0.9191919191919192,7.266172321629594e-06,1.6167787879242632e-06
17292,17292,lm,-12.651328815115829,0.8546110604023824,0.7272727272727273,0.9292929292929294,347090.0758819263,87073.94928349929
17293,17293,lm,-11.91372635828505,0.8178227712248163,0.7272727272727273,0.9393939393939394,200591.8838273039,46476.84790835561
17294,17294,lm,-12.158219174009309,0.9048638516743318,0.7272727272727273,0.9494949494949496,239376.8779403829,67943.30481499237
17295,17295,lm,-12.442576006948032,0.8146683989936002,0.7272727272727273,0.9595959595959597,282450.9371619548,68110.92272386754
17296,17296,lm,-11.661532268767797,0.8227864819779401,0.7272727272727273,0.9696969696969697,153929.7408146916,35879.74778026121
17297,17297,lm,-11.456979657313141,0.8795705188924839,0.7272727272727273,0.9797979797979799,123128.90755758491,32047.446035802954
17298,17298,lm,-14.1241325761195,0.9468209197684053,0.7272727272727273,0.98989898989899,991953.1969906703,280681.4699260103
17299,17299,lm,1.21487416519074,-0.5164925617385967,0.7272727272727273,1.0,0.5565981067707916,0.10853213361833862
17300,17300,lm,1.2148834771985717,-0.5165091253800634,0.7373737373737375,0.0,0.5566058147675117,0.10853804518944318
17301,17301,lm,1.2148852686706393,-0.5165122192128903,0.7373737373737375,0.010101010101010102,0.5566072890714244,0.10853915710689611
17302,17302,lm,1.214891468232508,-0.5165232293467356,0.7373737373737375,0.020202020202020204,0.5566123365669156,0.10854307593984726
17303,17303,lm,1.214889080777297,-0.5165190432210283,0.7373737373737375,0.030303030303030304,0.5566104692939166,0.1085415968412751
17304,17304,lm,1.214884103703005,-0.5165101694334299,0.7373737373737375,0.04040404040404041,0.5566063065392383,0.10853841866003114
17305,17305,lm,1.2148259334529319,-0.5164077723412004,0.7373737373737375,0.05050505050505051,0.5565595789181786,0.10850217691789513
17306,17306,lm,1.2148360188866032,-0.516425513172228,0.7373737373737375,0.06060606060606061,0.5565674998555018,0.10850840014076593
17307,17307,lm,1.2148255688974419,-0.5164072232148491,0.7373737373737375,0.07070707070707072,0.5565593505831524,0.10850198716233593
17308,17308,lm,1.2148356491811803,-0.5164248254885343,0.7373737373737375,0.08080808080808081,0.5565671910423742,0.10850816136467453
17309,17309,lm,1.214843317431668,-0.516438283386993,0.7373737373737375,0.09090909090909091,0.5565732838160441,0.10851290382886654
17310,17310,lm,1.2148340327216787,-0.5164220424988845,0.7373737373737375,0.10101010101010102,0.5565659665717946,0.10850718589775686
17311,17311,lm,1.2148771158200171,-0.516497871580631,0.7373737373737375,0.11111111111111112,0.5566005682861636,0.1085340283211335
17312,17312,lm,1.214852949714374,-0.5164545545480652,0.7373737373737375,0.12121212121212122,0.5561050560931705,0.1084259110978978
17313,17313,lm,1.214886004142798,-0.5165134508971045,0.7373737373737375,0.13131313131313133,0.556607843504199,0.10853959395527109
17314,17314,lm,1.2148386212060343,-0.5164300045911572,0.7373737373737375,0.14141414141414144,0.5565695394996059,0.10850998618104779
17315,17315,lm,1.214841307018713,-0.5164347704367244,0.7373737373737375,0.15151515151515152,0.5565716852515588,0.1085116639074261
17316,17316,lm,1.214892308646672,-0.5165246750048125,0.7373737373737375,0.16161616161616163,0.5566131442182474,0.1085436180789561
17317,17317,lm,1.2148382965260345,-0.5164294562089197,0.7373737373737375,0.17171717171717174,0.5565693065765974,0.1085097949390156
17318,17318,lm,1.2148308281414424,-0.5164164340020752,0.7373737373737375,0.18181818181818182,0.5565634495041281,0.10850521667710529
17319,17319,lm,1.2148793618792633,-0.5165017517153631,0.7373737373737375,0.19191919191919193,0.556602386079798,0.10853541362974213
17320,17320,lm,1.2148436509588045,-0.5164388366885593,0.7373737373737375,0.20202020202020204,0.5565735040544847,0.10851309373233399
17321,17321,lm,1.2148245327032703,-0.516405386684349,0.7373737373737375,0.21212121212121213,0.5565585233677498,0.10850134353261458
17322,17322,lm,2.4998489374720063,-1.3819384050788643,0.7373737373737375,0.22222222222222224,0.14417114622808347,0.03152720131603214
17323,17323,lm,2.499832102683088,-1.3818982848737875,0.7373737373737375,0.23232323232323235,0.1441704338583759,0.031524562382199015
17324,17324,lm,2.499833156962155,-1.3819007954844507,0.7373737373737375,0.24242424242424243,0.14417047705030295,0.03152472705121929
17325,17325,lm,2.4998493665755777,-1.3819394292879517,0.7373737373737375,0.25252525252525254,0.14417116500351934,0.031527269241965736
17326,17326,lm,2.499833760121633,-1.3819022248401107,0.7373737373737375,0.26262626262626265,0.14417050151998925,0.03152482087504606
17327,17327,lm,1.2148728282533292,-0.5164902463409562,0.7373737373737375,0.27272727272727276,0.5565970317800183,0.10853131050426061
17328,17328,lm,1.2148777553430283,-0.5164989336835251,0.7373737373737375,0.2828282828282829,0.5566010989003679,0.10853441224818533
17329,17329,lm,1.2148323793555027,-0.5164191176292356,0.7373737373737375,0.29292929292929293,0.5565646479140026,0.1085061600496518
17330,17330,lm,1.2148818241978179,-0.5165061051689548,0.7373737373737375,0.30303030303030304,0.556604418466185,0.1085369684026019
17331,17331,lm,1.2148822853442782,-0.516506948737571,0.7373737373737375,0.31313131313131315,0.5566048285812873,0.10853727453224465
17332,17332,lm,2.7653095862840176,-2.651676921847668,0.7373737373737375,0.32323232323232326,0.10404087616443258,0.024154341943788245
17333,17333,lm,1.2148427525609076,-0.5164372541904209,0.7373737373737375,0.33333333333333337,0.5565728019366677,0.10851253965618342
17334,17334,lm,1.2148879119421696,-0.5165169673364631,0.7373737373737375,0.3434343434343435,0.5566095278590215,0.10854085901223837
17335,17335,lm,2.499832294876988,-1.3818987436957813,0.7373737373737375,0.3535353535353536,0.14417044206684834,0.03152459219869287
17336,17336,lm,2.4998318697113557,-1.381897733811885,0.7373737373737375,0.36363636363636365,0.14417042573196137,0.031524526224302005
17337,17337,lm,2.49984809627537,-1.3819363962210982,0.7373737373737375,0.37373737373737376,0.14417110928552282,0.03152706932307084
17338,17338,lm,1.214878914098586,-0.5165009987122146,0.7373737373737375,0.38383838383838387,0.5566020454787796,0.10853514804568057
17339,17339,lm,2.4998317888088697,-1.3818975419330606,0.7373737373737375,0.393939393939394,0.14417042140912545,0.03152451366627961
17340,17340,lm,2.499832973058121,-1.3819003501059763,0.7373737373737375,0.4040404040404041,0.14417046955995041,0.03152469788105927
17341,17341,lm,2.4998332724679075,-1.3819010666526566,0.7373737373737375,0.4141414141414142,0.1441704829141474,0.031524744926877075
17342,17342,lm,2.4998471297204956,-1.3819340861361498,0.7373737373737375,0.42424242424242425,0.14417106706637386,0.031526916846801596
17343,17343,lm,2.4998498369942657,-1.381940553767554,0.7373737373737375,0.43434343434343436,0.14417118582029606,0.03152734332472931
17344,17344,lm,1.214877195936287,-0.5164979641222835,0.7373737373737375,0.4444444444444445,0.5566006234645942,0.10853406348716277
17345,17345,lm,1.2148741787460033,-0.5164926216937153,0.7373737373737375,0.4545454545454546,0.5565981381780877,0.10853215633469845
17346,17346,lm,1.2148772036711932,-0.5164980010319533,0.7373737373737375,0.4646464646464647,0.5565997252700192,0.10853389772607781
17347,17347,lm,1.2148804833943285,-0.5165037347340894,0.7373737373737375,0.4747474747474748,0.5566033191855672,0.1085361227546346
17348,17348,lm,1.2148765831917234,-0.5164968351175951,0.7373737373737375,0.48484848484848486,0.5566000951387903,0.10853365929531658
17349,17349,lm,1.2148490654977866,-0.5164483798645041,0.7373737373737375,0.494949494949495,0.5565775875227242,0.10851641340004399
17350,17350,lm,1.21484073976371,-0.5164337596534363,0.7373737373737375,0.5050505050505051,0.5565712004514004,0.1085113024374905
17351,17351,lm,-12.034012587792237,0.9066976682148341,0.7373737373737375,0.5151515151515152,195383.9981760379,54992.79894919703
17352,17352,lm,-12.17353344201659,0.8109320372950833,0.7373737373737375,0.5252525252525253,238509.95490639572,54940.2841443357
17353,17353,lm,-15.031644618069782,0.9849455897727087,0.7373737373737375,0.5353535353535354,2659929.0202153823,790380.1955717748
17354,17354,lm,-12.339930870294937,0.9068936453418555,0.7373737373737375,0.5454545454545455,261228.07446423033,74827.28738538855
17355,17355,lm,-12.755529316706546,0.8931265989773911,0.7373737373737375,0.5555555555555556,328629.02237539366,85196.6619093527
17356,17356,lm,3.4999963315291427,2.0000014994934743,0.7373737373737375,0.5656565656565657,7.266172291223119e-06,1.616778786814356e-06
17357,17357,lm,3.4999963315291502,2.000001499493482,0.7373737373737375,0.5757575757575758,7.266172291626094e-06,1.6167787877018087e-06
17358,17358,lm,3.499996331529162,2.0000014994934676,0.7373737373737375,0.5858585858585859,7.266172550161891e-06,1.6167788440191237e-06
17359,17359,lm,3.4999963315291374,2.0000014994934756,0.7373737373737375,0.595959595959596,7.266172321652765e-06,1.616778786171528e-06
17360,17360,lm,3.49999633152915,2.000001499493473,0.7373737373737375,0.6060606060606061,7.266172299719226e-06,1.6167787826813754e-06
17361,17361,lm,3.4999963315290232,2.0000014994937816,0.7373737373737375,0.6161616161616162,7.266172321337744e-06,1.616778787468947e-06
17362,17362,lm,1.4688830043999697,-4.450404840022951,0.7373737373737375,0.6262626262626263,0.42496630459426143,0.09930754586227605
17363,17363,lm,1.2148265592146834,-0.516408949622599,0.7373737373737375,0.6363636363636365,0.5565601174109609,0.10850259363944895
17364,17364,lm,1.2148892563853204,-0.5165193004672148,0.7373737373737375,0.6464646464646465,0.5566105744605806,0.10854168259484878
17365,17365,lm,1.2148417305559553,-0.516435503026384,0.7373737373737375,0.6565656565656566,0.5565720110133918,0.10851192152674763
17366,17366,lm,1.2148291715516017,-0.5164135371859426,0.7373737373737375,0.6666666666666667,0.5565621344529796,0.10850419703219688
17367,17367,lm,1.2148269212095748,-0.5164095771630816,0.7373737373737375,0.6767676767676768,0.5565603879937513,0.10850281037909704
17368,17368,lm,1.2148434626102789,-0.5164385564193551,0.7373737373737375,0.686868686868687,0.5565733853247071,0.1085129956013274
17369,17369,lm,1.2148385555767094,-0.5164299657183985,0.7373737373737375,0.696969696969697,0.556569498557567,0.10850996815022929
17370,17370,lm,1.2148829656031515,-0.5165081950534351,0.7373737373737375,0.7070707070707072,0.5566053697111331,0.10853771087768983
17371,17371,lm,1.2148881199306958,-0.5165173128649009,0.7373737373737375,0.7171717171717172,0.5566096627009377,0.10854097635296653
17372,17372,lm,1.2148315507420242,-0.5164176903617991,0.7373737373737375,0.7272727272727273,0.5565639255889109,0.10850564055405004
17373,17373,lm,1.2148937805117273,-0.5165273366002366,0.7373737373737375,0.7373737373737375,0.5566143840522618,0.10854456963128738
17374,17374,lm,1.214838171761302,-0.5164292749277495,0.7373737373737375,0.7474747474747475,0.5565691818959042,0.10850972505936209
17375,17375,lm,2.499847897682883,-1.3819359190216671,0.7373737373737375,0.7575757575757577,0.14417110156342458,0.031527037778315066
17376,17376,lm,1.2148847318281635,-0.5165112847257808,0.7373737373737375,0.7676767676767677,0.556606843806888,0.10853882136824423
17377,17377,lm,1.2148352096732444,-0.5164241023929041,0.7373737373737375,0.7777777777777778,0.5565668658365783,0.10850790604458672
17378,17378,lm,1.2148823370166715,-0.5165070589741775,0.7373737373737375,0.787878787878788,0.5566048775951576,0.10853731190157423
17379,17379,lm,1.2148739837670914,-0.5164923139538704,0.7373737373737375,0.797979797979798,0.5565979814400812,0.10853204443674665
17380,17380,lm,1.2148756224603061,-0.5164951753661668,0.7373737373737375,0.8080808080808082,0.556599335239235,0.10853306969032114
17381,17381,lm,1.2148259682304698,-0.5164078920214074,0.7373737373737375,0.8181818181818182,0.5565482417815663,0.10849999873319698
17382,17382,lm,1.2148939373274126,-0.5165276108009765,0.7373737373737375,0.8282828282828284,0.5566145038226058,0.10854466722847816
17383,17383,lm,2.4998297376132856,-1.3818926733084576,0.7373737373737375,0.8383838383838385,0.14417033770197651,0.03152419416567355
17384,17384,lm,1.2148542771812911,-0.5164575936035427,0.7373737373737375,0.8484848484848485,0.5565815363105518,0.10851962609892064
17385,17385,lm,3.4999963315291414,2.0000014994935706,0.7373737373737375,0.8585858585858587,7.266172321317672e-06,1.6167787878804397e-06
17386,17386,lm,1.2148360658230681,-0.5164255794877572,0.7373737373737375,0.8686868686868687,0.5565675502909806,0.10850843072768256
17387,17387,lm,-10.99169053896111,0.8894925580766369,0.7373737373737375,0.8787878787878789,84023.89307446702,22649.294343523867
17388,17388,lm,-11.03239095480869,0.8898768892140944,0.7373737373737375,0.888888888888889,86632.67207336999,23382.12646597577
17389,17389,lm,-11.410024109318154,0.8951051380325615,0.7373737373737375,0.8989898989898991,122940.31669724292,33767.71435038077
17390,17390,lm,3.4999963315296285,2.000001499493348,0.7373737373737375,0.9090909090909092,7.266172321868846e-06,1.6167787878855034e-06
17391,17391,lm,3.4999963315291738,2.0000014994934703,0.7373737373737375,0.9191919191919192,7.266172322844011e-06,1.6167787887055129e-06
17392,17392,lm,-13.139900627651764,0.9356074073348324,0.7373737373737375,0.9292929292929294,373259.1809731489,96802.2496051344
17393,17393,lm,-11.363019873648916,0.8595294146657556,0.7373737373737375,0.9393939393939394,92429.79029477293,23230.332402642227
17394,17394,lm,-11.813022825092258,0.9030507159270362,0.7373737373737375,0.9494949494949496,171041.02300114807,48177.51539310407
17395,17395,lm,-11.781178428576931,0.8089738738881628,0.7373737373737375,0.9595959595959597,153558.52124197863,36518.436639719526
17396,17396,lm,-12.093620219638641,0.8151829948548598,0.7373737373737375,0.9696969696969697,233679.5517721817,54025.21751282589
17397,17397,lm,-11.009403377506814,0.8813204373068294,0.7373737373737375,0.9797979797979799,80191.79647585053,21112.85084417299
17398,17398,lm,-11.840888381585408,0.8605239152979696,0.7373737373737375,0.98989898989899,196118.96006842336,56618.04738260554
17399,17399,lm,2.765310030711033,-2.6516794452386763,0.7373737373737375,1.0,0.1040408684969683,0.02415442812717834
17400,17400,lm,1.2148778370701092,-0.516499072100382,0.7474747474747475,0.0,0.5566011177025723,0.10853445353491435
17401,17401,lm,1.2148726365183162,-0.5164899246138255,0.7474747474747475,0.010101010101010102,0.5565968854597698,0.1085311959848992
17402,17402,lm,1.2148391283150537,-0.5164309269917081,0.7474747474747475,0.020202020202020204,0.5565699329291848,0.10851030765973413
17403,17403,lm,1.2148899558805475,-0.5165205870907724,0.7474747474747475,0.030303030303030304,0.5566111898963474,0.10854214760697792
17404,17404,lm,1.2148257666456317,-0.5164074780166206,0.7474747474747475,0.04040404040404041,0.5565594353141965,0.10850207141158216
17405,17405,lm,1.214836216885922,-0.5164258782481793,0.7474747474747475,0.05050505050505051,0.5565676919199041,0.10850853705238926
17406,17406,lm,1.2148411912198076,-0.5164345222793295,0.7474747474747475,0.06060606060606061,0.5565715613121438,0.1085115755106154
17407,17407,lm,1.2148382655349539,-0.5164293982018455,0.7474747474747475,0.07070707070707072,0.5565692639083863,0.10850977231148616
17408,17408,lm,1.2148818349696415,-0.5165062257318609,0.7474747474747475,0.08080808080808081,0.5566044789882975,0.10853701194603572
17409,17409,lm,1.2148434796670275,-0.5164385810383251,0.7474747474747475,0.09090909090909091,0.5565733855471858,0.10851300146957926
17410,17410,lm,1.2148372356536985,-0.5164276553443826,0.7474747474747475,0.10101010101010102,0.5565684899442919,0.10850916393642504
17411,17411,lm,1.2148345878100513,-0.516423115393199,0.7474747474747475,0.11111111111111112,0.5565358923473558,0.10850160593136442
17412,17412,lm,1.2148507778023696,-0.5164513594544493,0.7474747474747475,0.12121212121212122,0.5565786141971869,0.10851740084088572
17413,17413,lm,1.2148861838589582,-0.5165138830003676,0.7474747474747475,0.13131313131313133,0.5566080670899263,0.10853974995684705
17414,17414,lm,1.214825883782249,-0.5164077378257635,0.7474747474747475,0.14141414141414144,0.5565595698514539,0.10850216483543647
17415,17415,lm,1.214832392966315,-0.5164191008743378,0.7474747474747475,0.15151515151515152,0.556564633532587,0.10850614964341325
17416,17416,lm,1.2148368924857271,-0.5164270860003014,0.7474747474747475,0.16161616161616163,0.5565682031543853,0.10850895514304153
17417,17417,lm,1.214873529645044,-0.5164914740111223,0.7474747474747475,0.17171717171717174,0.556597617248861,0.10853175087741583
17418,17418,lm,1.214852507636115,-0.516454409190732,0.7474747474747475,0.18181818181818182,0.5565800010267368,0.10851848027172678
17419,17419,lm,1.2148910456542066,-0.5165225298457441,0.7474747474747475,0.19191919191919193,0.556612129705495,0.1085428470153054
17420,17420,lm,1.214891697807635,-0.5165236327575033,0.7474747474747475,0.20202020202020204,0.5566126515090215,0.10854324448775102
17421,17421,lm,1.2148236266528107,-0.5164037768526767,0.7474747474747475,0.21212121212121213,0.5565577835018508,0.10850077438396075
17422,17422,lm,2.4998328654099478,-1.3819000996016833,0.7474747474747475,0.22222222222222224,0.14417046513509482,0.0315246813371412
17423,17423,lm,2.4998321848816585,-1.3818984803402383,0.7474747474747475,0.23232323232323235,0.14417043774170024,0.03152457502164275
17424,17424,lm,2.499847850369595,-1.3819358062085874,0.7474747474747475,0.24242424242424243,0.14417109796513866,0.03152703013098759
17425,17425,lm,2.4998486158103197,-1.3819376377840453,0.7474747474747475,0.25252525252525254,0.14417113243567828,0.03152715111614078
17426,17426,lm,2.4998493933026533,-1.3819394953875124,0.7474747474747475,0.26262626262626265,0.14417116546862507,0.03152727346024889
17427,17427,lm,1.2148352242393616,-0.5164240015285998,0.7474747474747475,0.27272727272727276,0.5565668294716581,0.10850787329669524
17428,17428,lm,1.2148734691425145,-0.516491355525226,0.7474747474747475,0.2828282828282829,0.556597565806215,0.10853170839992475
17429,17429,lm,1.2148917444058451,-0.5165235987256581,0.7474747474747475,0.29292929292929293,0.55639664293315,0.10850113273185909
17430,17430,lm,1.2148389937665487,-0.5164307100577443,0.7474747474747475,0.30303030303030304,0.5565698628889212,0.10851023609918917
17431,17431,lm,1.2148825247064368,-0.5165074669394296,0.7474747474747475,0.31313131313131315,0.5566050392098514,0.10853745063878202
17432,17432,lm,2.765310186096686,-2.6516803325806553,0.7474747474747475,0.32323232323232326,0.10404086529556543,0.02415445810961031
17433,17433,lm,1.2148926408592728,-0.5165253286526809,0.7474747474747475,0.33333333333333337,0.556613429224333,0.1085438484095717
17434,17434,lm,1.2148768861606576,-0.5164974789870291,0.7474747474747475,0.3434343434343435,0.5566003937596326,0.1085338877685076
17435,17435,lm,2.499850386879884,-1.38194187156581,0.7474747474747475,0.3535353535353536,0.1441712102516791,0.03152743035039832
17436,17436,lm,2.499850020288562,-1.3819410003088,0.7474747474747475,0.36363636363636365,0.1441711929089978,0.031527372634431186
17437,17437,lm,1.2148756101557456,-0.5164952042121332,0.7474747474747475,0.37373737373737376,0.5565993255817725,0.10853307413542279
17438,17438,lm,1.214827821569374,-0.5164111724869473,0.7474747474747475,0.38383838383838387,0.5565610629485236,0.10850336419443495
17439,17439,lm,2.4998473478664875,-1.3819346084530457,0.7474747474747475,0.393939393939394,0.14417107632990075,0.031526951298353305
17440,17440,lm,2.4998500553389453,-1.3819410797106808,0.7474747474747475,0.4040404040404041,0.14417119499961015,0.03152737797594799
17441,17441,lm,2.4998502488035195,-1.3819415433129056,0.7474747474747475,0.4141414141414142,0.14417120375132012,0.03152740851354814
17442,17442,lm,2.4998494240690614,-1.381939571283453,0.7474747474747475,0.42424242424242425,0.1441711673826554,0.0315272783607321
17443,17443,lm,2.499849030494245,-1.3819386310584723,0.7474747474747475,0.43434343434343436,0.14417114996735964,0.03152721635206853
17444,17444,lm,1.214872596537209,-0.5164898645864053,0.7474747474747475,0.4444444444444445,0.5565968596213501,0.10853117437283835
17445,17445,lm,1.2148236859843948,-0.5164038814933924,0.7474747474747475,0.4545454545454546,0.5565578593972306,0.10850081655524962
17446,17446,lm,1.2148760731942958,-0.5164959656985556,0.7474747474747475,0.4646464646464647,0.5565996967309554,0.10853334998743253
17447,17447,lm,1.2148326386099018,-0.5164196084088928,0.7474747474747475,0.4747474747474748,0.5565648513188115,0.10850632753264346
17448,17448,lm,1.2148394385659238,-0.5164314669506777,0.7474747474747475,0.48484848484848486,0.5565701777631336,0.10851049772815315
17449,17449,lm,1.2148744552392854,-0.5164930658987852,0.7474747474747475,0.494949494949495,0.5565983332801743,0.1085323120404658
17450,17450,lm,1.2148776392557112,-0.5164987693114265,0.7474747474747475,0.5050505050505051,0.5566010013864021,0.1085343492611241
17451,17451,lm,-12.290647320264668,0.8133750157544127,0.7474747474747475,0.5151515151515152,270633.4236089387,62427.45017184778
17452,17452,lm,-12.292464314925486,0.9060803552480323,0.7474747474747475,0.5252525252525253,252034.37473365274,71870.1354547267
17453,17453,lm,-15.096455927906048,0.9792140002639991,0.7474747474747475,0.5353535353535354,2269519.833058774,630813.9224827617
17454,17454,lm,-12.468135801731023,0.9066408775294096,0.7474747474747475,0.5454545454545455,296743.0587342237,84867.0224317661
17455,17455,lm,-13.096600830505366,0.8084298224699092,0.7474747474747475,0.5555555555555556,553907.5016437784,155335.76190061326
17456,17456,lm,3.4999963315291622,2.000001499493478,0.7474747474747475,0.5656565656565657,7.2661722634932e-06,1.6167787618535024e-06
17457,17457,lm,3.4999963315291382,2.000001499493496,0.7474747474747475,0.5757575757575758,7.266172059069693e-06,1.6167787107176639e-06
17458,17458,lm,3.499996331529169,2.00000149949353,0.7474747474747475,0.5858585858585859,7.266172321600931e-06,1.616778786900988e-06
17459,17459,lm,3.49999633152917,2.0000014994934823,0.7474747474747475,0.595959595959596,7.266172321205502e-06,1.6167787878368789e-06
17460,17460,lm,3.499996331529159,2.000001499493485,0.7474747474747475,0.6060606060606061,7.266172264138521e-06,1.6167787632351337e-06
17461,17461,lm,3.4999963315291436,2.0000014994935107,0.7474747474747475,0.6161616161616162,7.266172549462782e-06,1.6167788137735273e-06
17462,17462,lm,1.2148660313971924,-0.5164774788294344,0.7474747474747475,0.6262626262626263,0.5560757685147842,0.10842629096309614
17463,17463,lm,1.2148416909601067,-0.5164354926877186,0.7474747474747475,0.6363636363636365,0.5565719740098903,0.10851191211707095
17464,17464,lm,1.2148816182918158,-0.516505832219739,0.7474747474747475,0.6464646464646465,0.5566042866568897,0.10853687041480756
17465,17465,lm,1.2148411277959765,-0.5164344902212388,0.7474747474747475,0.6565656565656566,0.5565715388763639,0.1085115627936532
17466,17466,lm,1.2148928380474673,-0.5165257223164123,0.7474747474747475,0.6666666666666667,0.5566136508897032,0.10854399757425369
17467,17467,lm,1.2148725766957003,-0.5164898289255851,0.7474747474747475,0.6767676767676768,0.556596854315101,0.10853116386646289
17468,17468,lm,1.2148792287382424,-0.5165015780752368,0.7474747474747475,0.686868686868687,0.5566023061217196,0.10853535161280536
17469,17469,lm,1.2148416274487368,-0.5164353441493321,0.7474747474747475,0.696969696969697,0.5565719181374353,0.1085118612348921
17470,17470,lm,1.2148398813687364,-0.5164322817632854,0.7474747474747475,0.7070707070707072,0.556570558055275,0.10851078655436756
17471,17471,lm,1.2148781322905322,-0.5164996267208861,0.7474747474747475,0.7171717171717172,0.5566013995354315,0.1085346562229928
17472,17472,lm,1.2148756069606503,-0.516495193841305,0.7474747474747475,0.7272727272727273,0.5565993480020693,0.10853307785295392
17473,17473,lm,1.2148324530534302,-0.5164193008748064,0.7474747474747475,0.7373737373737375,0.5565647137040715,0.1085062182416607
17474,17474,lm,1.2148429557035603,-0.5164376306997107,0.7474747474747475,0.7474747474747475,0.5565729639639051,0.10851266978913894
17475,17475,lm,2.4998321518376674,-1.3818984044563996,0.7474747474747475,0.7575757575757577,0.14417043617406197,0.03152457016693633
17476,17476,lm,1.2148877445502941,-0.5165166547368201,0.7474747474747475,0.7676767676767677,0.556609356777552,0.1085407421448719
17477,17477,lm,1.2148304176853522,-0.5164157341183591,0.7474747474747475,0.7777777777777778,0.5565006700328403,0.10849278880809668
17478,17478,lm,1.214839968748104,-0.5164324138063731,0.7474747474747475,0.787878787878788,0.55657061724666,0.10851083509098249
17479,17479,lm,1.2148320380208313,-0.5164185709988905,0.7474747474747475,0.797979797979798,0.5565643986127998,0.1085059657911226
17480,17480,lm,1.2148896525767818,-0.5165199481169375,0.7474747474747475,0.8080808080808082,0.5566109044402555,0.10854192317997371
17481,17481,lm,1.2148423488053273,-0.5164365579704191,0.7474747474747475,0.8181818181818182,0.5565724869569182,0.10851229364921341
